Год,коэффициент_замещения,коэффициент_нагрузки,ест_прирост_‰,миграция_‰,доля_пенсионеров,опережение_зп,z_замещение,z_нагрузка,z_прирост,z_миграция,z_старение,z_финустой,ИПУ,Округ,медианная_зарплата,средняя_пенсия,родившиеся,умершие,миграция,население_всего,занятые,пенсионеры_всего
2046,1.258448798180296,0.6347408571655477,-4.790351107067616,-2.0840129824506448e-05,0.28662415462467083,-0.29696483325566864,5.734161624276015,1.2974206936035815,1.923210936016462,-1.0177429222852384e-05,-0.02955576872616497,-0.5073047947886083,85.0,Северо-Кавказский,,,,,,,,
2047,1.2636244075339933,0.6363938416325268,-4.740471674849761,-2.169144216968011e-05,0.28721055190601774,-0.29882537748782884,5.767763471702379,1.3182964290589272,1.9321651581073094,-1.0593173808539032e-05,-0.021596494035624053,-0.5226598250320061,85.0,Северо-Кавказский,,,,,,,,
2048,1.2683767192693076,0.638025542853258,-4.693825451789497,-2.2543347423464866e-05,0.2877895097010814,-0.3006851313186869,5.798617124468594,1.3389033758915265,1.9405389631489653,-1.1009207945465327e-05,-0.013738196816787581,-0.5380083321110046,85.0,Северо-Кавказский,,,,,,,,
2049,1.2727500098101094,0.6396405567071075,-4.650122625766016,-2.3398182425804492e-05,0.2883626703127107,-0.3025490479891716,5.827010040444412,1.359299576003012,1.9483843774372183,-1.142667284644199e-05,-0.005958585800724638,-0.5533911950130252,85.0,Северо-Кавказский,,,,,,,,
2050,1.2767510256226116,0.6412302700775556,-4.609431712278413,-2.4251276360076623e-05,0.2889269874073852,-0.30440680409443505,5.85298602002373,1.3793762533307499,1.9556891012531608,-1.1843287484143985e-05,0.001700990585383105,-0.5687232149070415,85.0,Северо-Кавказский,,,,,,,,
2006,0.229041334678023,0.4901554037575388,-17.93105414193861,,0.2428150151046243,,-0.9491079512095992,-0.5285660209316547,-0.43577288100435013,,-0.6241850183628144,,,Сибирский,15143.39279237757,3468.4628967197123,16992.99,246544.2554615736,,12801883.461200446,6341844.856078906,3108489.525999027
2007,0.2470739951328906,0.4732933262013044,-16.228989965139988,,0.2564963067215596,,-0.8320336776531855,-0.7415191837250101,-0.13022287824239992,,-0.4384864116938611,,,Сибирский,16035.74142874024,3962.014699716859,19616.0,227808.32658389877,,12828421.672026273,6952227.292852297,3290442.779941554
2008,0.2787123914927011,0.5125841401751787,-15.007481891294663,,0.253810143443948,,-0.6266262570684508,-0.24531086796095786,0.08905897988306016,,-0.4749461840533896,,,Сибирский,16195.86373905536,4513.987915002041,22493.99,223172.2711231519,,13371882.276903406,6621194.634809706,3393919.35881644
2009,0.2670844434976137,0.5316509649996993,-17.561970854528575,,0.2580676246276235,-0.1875580233922724,-0.702118920388086,-0.004513692330171192,-0.36951603768153307,,-0.4171586340278363,0.39562717815116405,,Сибирский,17100.02324476657,4567.150192124737,21823.96,260918.53895254844,,13614336.393850405,6608507.621244263,3513419.45404238
2010,0.3011461795142716,0.4919169457005103,-17.959056669268353,0.0,0.2567577294336958,-0.2299835967558339,-0.4809783399284712,-0.506319300330477,-0.44079981971769394,0.0,-0.434938074683398,0.0454898630416958,49.1332966400494,Сибирский,16851.518048790487,5074.770279409048,20310.0,273021.93,0.0,14071559.25023847,7344698.397283125,3612981.602682948
2011,0.3140314576537505,0.5314599849152303,-16.66588385732104,0.0,0.2600288312498968,-0.1418478211484921,-0.3973226540951236,-0.006925602302865485,-0.2086528997317684,0.0,-0.3905388274084629,0.7728724624893665,42.344153960101096,Сибирский,18129.0,5693.076295804844,20074.99,264508.97,0.0,14666727.675089628,7176028.607727412,3813772.055614072
2012,0.3328194947767141,0.5397238980611132,-16.025939642983378,0.0,0.2511048781263361,-0.2857193677645226,-0.27534421374090773,0.09744032980700647,-0.09377182819300596,0.0,-0.5116652318023992,-0.41449621774276807,50.227962635158235,Сибирский,19851.255,6606.88465978372,21935.99,263361.96,0.0,15064699.816569155,7008805.103940579,3782819.611449435
2013,0.3436846678125227,0.5319898685626633,-15.325706632265032,0.0,0.262552989494002,-0.1745537248582382,-0.2048037494863019,-0.0002336393311012416,0.03193212661404793,0.0,-0.35627797820895635,0.5029513652533579,46.773205385144244,Сибирский,20823.966495000004,7156.8780073731805,24031.0,256217.98,0.0,15150164.724618925,7477061.641272094,3977721.039775272
2014,0.3621357353283988,0.5626919812503031,-14.558102128493926,0.0,0.2536641439256094,-0.1758036620426588,-0.08501303246104745,0.38750695665812546,0.16973043142796576,0.0,-0.47692786150672717,0.492635661419302,45.5540361099506,Сибирский,20806.125971998943,7534.641728205133,23063.98,255718.96,0.0,15981133.938099988,7204368.987738178,4053840.659368636
2015,0.4555358280745222,0.5376246029128083,-14.180113117666243,0.0,0.2565271563533904,-0.3510678115989765,0.5213726994569752,0.0709280842087184,0.23758600636851632,0.0,-0.4380676841491503,-0.9538154739541537,62.30918031531677,Сибирский,18901.02545166697,8610.094280582734,21381.0,254940.94,0.0,16470950.412167037,7859101.032167907,4225246.071670913
2016,0.5094173150772598,0.5240332352394257,-13.838511500244245,0.0,0.264155004248517,-0.4359891906616626,0.8711899637909295,-0.10071889838175628,0.29890941389307735,0.0,-0.33453354675423236,-1.654669730079314,70.14476889741044,Сибирский,18827.439865330605,9591.023865975283,19955.97,251526.97,0.0,16733808.400991166,8435188.709430022,4420319.229257691
2017,0.5547857062344619,0.5061100153163802,-13.028507833068035,0.0,0.252504724907462,-0.4970684412609482,1.1657372631451366,-0.32707335306413454,0.4443191029733046,0.0,-0.4926648622405571,-2.1587554292981808,77.19571476701852,Сибирский,19440.608278756565,10785.371593557487,19014.99,245780.95,0.0,17405366.97720968,8683759.0,4394937.400493755
2018,0.5464872310071759,0.5191620266195431,-12.756883621644846,0.0,0.2505254887782304,-0.2231146489565256,1.1118606895085406,-0.1622379655768131,0.49308035397775923,0.0,-0.5195293865675005,0.10217913673675846,65.55824115754793,Сибирский,21121.589122899702,11542.678754244744,18878.0,247756.95,0.0,17941603.669696942,8657854.0,4494829.028816118
2019,0.5840429003623486,0.569563298061353,-12.322038763506406,0.0,0.2642566816426938,-0.1712491697177194,1.35568509460318,0.4742856256915398,0.5711425383632662,0.0,-0.33315346138239627,0.5302237854659794,59.62115711617665,Сибирский,22009.272925853787,12854.35959448216,17762.989999999998,244973.97,0.0,18439398.24900729,8555211.0,4872734.192770766
2020,0.6003210913082905,0.5804269517695245,-14.115761856348277,0.0,0.2542009079212264,-0.0962846829532875,1.4613687448098975,0.6114839874551852,0.24913817246275993,0.0,-0.4696422682391472,1.148904030499538,54.65413311160695,Сибирский,22805.694576544465,13690.739456234734,16403.0,283879.96,0.0,18948815.0,8298729.0,4816805.977031355
2021,0.6683383747977174,0.5945811008495447,-16.439828375005487,0.0,0.2699380092095705,-0.249417005295951,1.9029604929457544,0.7902384026917904,-0.16807202494020407,0.0,-0.2560397909236086,-0.11489362621259784,60.91430775328472,Сибирский,23626.69958130007,15790.63,14379.0,322190.96,0.0,18723550.695212007,8500435.0,5054198.0
2022,0.7781411952401706,0.5874555264137542,-13.13734802583352,0.0,0.2688354564347561,-0.3592351939023639,2.6158384107615666,0.7002486841793143,0.42478040305033476,0.0,-0.2710049360133154,-1.0212206987857597,74.73157565673218,Сибирский,23790.72090417494,18512.54,14103.0,258713.96,0.0,18619508.253796164,8520788.0,5005584.0
2023,0.7548304546574179,0.5714920480534497,-12.046064094399467,0.0,0.2615099933488903,-0.2935988072820303,2.4644970140431965,0.4986440364321421,0.620684771880252,0.0,-0.370434750561399,-0.4795250571549218,73.89092936842518,Сибирский,26015.153308715297,19637.03,14306.0,240682.97,0.0,18792608.791219085,8599341.0,4914455.0
2024,0.7005387050184854,0.5661558832826905,-13.398291486248189,0.0,0.2658522445205238,-0.0571616210467276,2.112016182665429,0.4312529832638747,0.3779365318630685,0.0,-0.3114966023984846,1.471785791871082,60.60872719895849,Сибирский,28031.32769014073,19637.03,13414.99,261091.2911905531,0.0,18485663.0,8680392.0,4914455.0
2025,0.8112716930084595,0.5332924192757099,-13.104230960373291,0.0,0.2635392813536549,-0.0519965975291027,2.8309330701709503,0.016216426985873125,0.43072548995174226,0.0,-0.34289086321757967,1.5144126162970237,70.33126767489745,Сибирский,29054.471150830865,23571.07,11687.0,251641.76634848572,0.0,18311243.679549,9048941.679227429,4825732.0
2026,0.7526967339099401,0.579656939614046,-12.28140607035333,-3.926265390585826e-06,0.2673571785033029,-0.269679353888902,2.4506441603775695,0.6017594132826591,0.5784368106206728,-1.917420306846311e-06,-0.29106986554091346,-0.2821183393202206,71.7200420536808,Сибирский,,,,,,,,
2027,0.7694143040938212,0.5830348054716711,-12.079023395010719,-4.765797623429435e-06,0.26813060347752327,-0.27376044750930284,2.5591804126851394,0.644418878907463,0.6147680065020266,-2.32741198885693e-06,-0.2805720306802111,-0.31579951436792936,72.50195713470659,Сибирский,,,,,,,,
2028,0.7850183026055123,0.5863364467910414,-11.883942271248063,-5.605914580097959e-06,0.268893996184159,-0.277803801578981,2.6604869722415514,0.6861156958639935,0.6497884473978554,-2.7376892250072348e-06,-0.2702103655733862,-0.34916922574135284,73.21750147076007,Сибирский,,,,,,,,
2029,0.7995986640713043,0.5895718691746251,-11.695842399992664,-6.448920764956512e-06,0.2696495228010145,-0.28182035671086436,2.7551477257709487,0.7269762260838795,0.6835556325399053,-3.149377436792543e-06,-0.2599554683034743,-0.38231776607610013,73.87301031988713,Сибирский,,,,,,,,
2030,0.8131284620544043,0.5927246648689272,-11.515876800694771,-7.2902099936822395e-06,0.27039316948102265,-0.28578819175217207,2.842987857525267,0.7667932541163865,0.7158625749643406,-3.560227160542138e-06,-0.2498618195312658,-0.4150642205849266,74.46939380493302,Сибирский,,,,,,,,
2031,0.8257020322611216,0.5958050458198944,-11.343590913476003,-8.132085167367187e-06,0.27112712755949,-0.28971836865757594,2.9246198275635344,0.8056957478292287,0.746790876043183,-3.9713630347812525e-06,-0.2398996758725419,-0.44749988333416024,75.01282313984709,Сибирский,,,,,,,,
2032,0.8373722958345345,0.598814281204575,-11.179003122166526,-8.974546692908092e-06,0.2718515096274905,-0.29361093225334384,3.00038721826491,0.8436997358087821,0.776337235560474,-4.382785258220874e-06,-0.23006750910861148,-0.47962512427399445,75.50738469174375,Сибирский,,,,,,,,
2033,0.8482200525411613,0.6017615963987081,-11.021665255048626,-9.819905505525917e-06,0.27256837312091586,-0.2974764460262796,3.070814609681922,0.8809217264114458,0.8045821081027398,-4.795622392911622e-06,-0.22033739329585103,-0.511527123626509,75.95811035507563,Сибирский,,,,,,,,
2034,0.8582373685977979,0.6046321526766597,-10.8723654820737,-1.0663542566735629e-05,0.2732739117222507,-0.3012938488335013,3.135850492947786,0.917174319624084,0.8313840035110845,-5.207618697759035e-06,-0.21076099225950012,-0.5430320642470629,76.36616839446421,Сибирский,,,,,,,,
2035,0.8675048651922045,0.6074353574991557,-10.73055393834566,-1.1507767203933206e-05,0.27397020676313244,-0.3050738235400832,3.1960182887199196,0.9525763233758334,0.8568416320590743,-5.61990194962069e-06,-0.20131005571472319,-0.5742281115839512,76.73623629787829,Сибирский,,,,,,,,
2036,0.8760707365523436,0.610172464937813,-10.596087792202947,-1.2352579825458676e-05,0.27465736707502386,-0.30881644805840136,3.2516308906083595,0.9871435754847994,0.8809806345040776,-6.032472347912414e-06,-0.1919831064727024,-0.6051159086462835,77.07146717191642,Сибирский,,,,,,,,
2037,0.8840021451389047,0.6128519558826767,-10.468456424359779,-1.3200297815374462e-05,0.27533734614342675,-0.31253190866701686,3.3031243405557356,1.020983182109899,0.9038926758528014,-6.446461604023534e-06,-0.18275362952696095,-0.6357795225648866,77.37557796025072,Сибирский,,,,,,,,
2038,0.8913002066768118,0.6154604312484785,-10.348160997562575,-1.4046289245173149e-05,0.2760065354192338,-0.31619999584614206,3.350505882234453,1.053925924625673,0.9254877887111602,-6.859607681923255e-06,-0.17367060435692855,-0.6660521646216101,77.64962351679722,Сибирский,,,,,,,,
2039,0.8980297334515511,0.6180065320533664,-10.234627221833058,-1.4892869886651283e-05,0.27666691107558483,-0.31983101289500837,3.3941962994362243,1.086080931467705,0.9458690680780619,-7.273041505639117e-06,-0.16470720801277913,-0.6960188677162746,77.89698180930417,Сибирский,,,,,,,,
2040,0.9042308461274241,0.6204914808396435,-10.127623313060264,-1.5740040149259116e-05,0.27731857815500827,-0.32342506780684827,3.4344560694011896,1.1174636422666806,0.9650781232163719,-7.686763275129133e-06,-0.15586201473357428,-0.7256805231146303,78.11996370100154,Сибирский,,,,,,,,
2041,0.9099565037698195,0.6229230528004112,-10.026637713480046,-1.659012388477432e-05,0.2779633908423851,-0.3269919708892312,3.471629020713276,1.1481722508517285,0.9832067876059188,-8.101907860338495e-06,-0.1471098573378414,-0.7551180950672561,78.32121961489612,Сибирский,,,,,,,,
2042,0.9152112901848116,0.6252891652394347,-9.931968812145435,-1.743847623747463e-05,0.2785979289507876,-0.3305123530468824,3.50574491302817,1.1780541634294857,1.0002014952430114,-8.516206912136853e-06,-0.13849715863161371,-0.7841717308608491,78.50161367594143,Сибирский,,,,,,,,
2043,0.9200451588198527,0.6275977337873399,-9.843073561921024,-1.8287419442097885e-05,0.27922406819719026,-0.33399613891261226,3.5371280614177802,1.2072093474311099,1.0161597324950764,-8.930794510776213e-06,-0.1299984591744812,-0.8129233382696631,78.66352681735329,Сибирский,,,,,,,,
2044,0.9244896793887315,0.6298499368733895,-9.75969031230508,-1.9136953909537624e-05,0.27984190982788926,-0.33744346353919263,3.565983427391666,1.2356526853785093,1.0311284701594647,-9.345670856919432e-06,-0.12161238473244108,-0.8413740318812267,78.80861433093489,Сибирский,,,,,,,,
2045,0.9285851209041575,0.6320528847709629,-9.68134971491986,-1.9989409976273187e-05,0.2804532132317126,-0.3408637637327857,3.592572451319184,1.263473973751351,1.0451919643999992,-9.761973987362996e-06,-0.11331505480772401,-0.8696016934472963,78.93873204282228,Сибирский,,,,,,,,
2046,0.9323367602446243,0.6341956948712172,-9.608218503773033,-2.0840129824506448e-05,0.28105473753146004,-0.34423849712120297,3.61692939252207,1.290535774801245,1.058320283574148,-1.0177429222852384e-05,-0.10515045840351075,-0.8974532931818463,79.05456692368045,Сибирский,,,,,,,,
2047,0.9357819878206951,0.636285600361186,-9.539818094104026,-2.169144216968011e-05,0.28164826254383035,-0.34757721185645374,3.6392970024881377,1.3169294372988714,1.0705993419364441,-1.0593173808539032e-05,-0.09709443775090594,-0.9250076317714377,79.15777412606542,Сибирский,,,,,,,,
2048,0.9389447408455444,0.638323726339392,-9.475895820383528,-2.2543347423464866e-05,0.28223388573098895,-0.3508800670549297,3.6598306898910202,1.342669170245943,1.0820744973260517,-1.1009207945465327e-05,-0.08914566997858762,-0.9522660224001186,79.2495267242757,Сибирский,,,,,,,,
2049,0.94185487617466,0.6403165599866002,-9.416047127435,-2.3398182425804492e-05,0.2828132760427031,-0.3541561296314215,3.6787242957712945,1.3678369010121372,1.092818374404833,-1.142667284644199e-05,-0.0812815021342571,-0.9793032941143684,79.33110953442606,Сибирский,,,,,,,,
2050,0.9445171761003609,0.6422543099006123,-9.360358981855853,-2.4251276360076623e-05,0.28338336321005997,-0.35738766803569366,3.6960088684260515,1.3923089728262568,1.1028153611621245,-1.1843287484143985e-05,-0.07354360752444018,-1.005973108823739,79.40306401916723,Сибирский,,,,,,,,
2006,0.1873738835022211,0.3879310736494435,-15.029589529488344,,0.2957955352227022,,-1.2196274671492215,-1.8195691217270407,0.0850902758804621,,0.09492901282595888,,,Уральский,18505.51425776744,3467.450072683608,11370.98,135180.849902388,,8237741.267615503,6281237.19081704,2436687.087280469
2007,0.2079765918449612,0.395463138405365,-16.122512839459723,,0.3072214824178653,,-1.085867553100051,-1.7244457891015892,-0.11110838979409593,,0.2500154281603406,,,Уральский,19722.18585753695,4101.75299838343,14016.0,144553.91878209828,,8096623.651780122,6289983.766653112,2487456.720879439
2008,0.2597127079207184,0.3700922169288306,-14.665295914683288,,0.2757755872604985,,-0.7499787794296854,-2.0448581435930016,0.15048729000433989,,-0.17680530482898196,,,Уральский,17209.572946721095,4469.544792152073,16247.0,144028.2278465759,,8713170.780184388,6492651.503850576,2402879.788806366
2009,0.2487423279713188,0.3589970578984075,-16.350228119671765,,0.294715632706507,-0.3470058776292792,-0.821202283383985,-2.184980213328725,-0.1519872270589729,,0.0802713037287048,-0.9202924230783515,,Уральский,19606.5839050747,4876.987324113273,15062.0,157026.48869951308,,8682722.20182106,7128008.185651153,2558933.96732453
2010,0.2636560771766205,0.3760230702972393,-16.952841864212115,0.0,0.288903796455814,-0.2906638338824874,-0.7243770612497805,-1.9699566981065708,-0.2601668326335504,0.0,0.0013862156712389345,-0.45530278684575287,62.4991655604045,Уральский,21412.39713419578,5645.5086313499705,15061.0,170017.97999999998,0.0,9140472.213518262,7022752.943846944,2640717.1238843035
2011,0.2867792838145393,0.3811856434645826,-16.23411799858389,0.118798271335667,0.2959503795503154,-0.1347229174136772,-0.5742531998148778,-1.9047579537364625,-0.1311434490729869,0.05801600126762156,0.09703074245013918,0.8316741348378692,56.867644422845366,Уральский,22247.0,6379.978727022057,15191.0,166738.97,1109.0,9335152.671258124,7247759.782106481,2762741.976218982
2012,0.3085046871300922,0.3701826894050011,-15.564984139307406,0.0,0.2813736478078171,-0.2936048764878389,-0.4332043613889377,-2.0437155560392437,-0.011022330646889988,0.0,-0.10082183244990495,-0.47957514617572194,67.3594836829027,Уральский,23960.019,7391.778165226065,16795.989999999998,166221.97,0.0,9600136.990994005,7297006.69945549,2701225.564610744
2013,0.3129619987189406,0.388352862056264,-15.81375204688045,0.0,0.2840686142467924,-0.2157455407168884,-0.40426595168588425,-1.814242306276071,-0.055680479195081706,0.0,-0.0642425732140425,0.16299622344214915,61.99121256416777,Уральский,24702.779589,7731.031274086891,18962.0,179533.97999999998,0.0,10153945.725465938,7427310.503385346,2884417.2913702503
2014,0.336429362877422,0.3809494782547642,-15.866554914701378,0.0,0.2886995383713578,-0.1933946776654433,-0.25190770049969213,-1.907740511977276,-0.06515950861621043,0.0,-0.001386215671239688,0.3474574000100984,62.90880276258491,Уральский,24850.996266534,8360.604840819227,19647.0,181470.98,0.0,10199062.170078252,7729278.312210281,2944464.5403223718
2015,0.4061244451815328,0.3755035530193847,-15.520336652383325,0.0,0.2707726137975397,-0.2998943269266007,0.20057689829980072,-1.9765177429763963,-0.003007333363634722,0.0,-0.2447115542742599,-0.5314818410192033,72.55227376295244,Уральский,22708.0294184206,9222.285848721993,18576.0,183307.97,0.0,10613943.092188245,7653629.614582605,2873965.113770152
2016,0.4474425154709622,0.3633380209494342,-14.958850070555943,0.0,0.2769741947335772,-0.3872166667100878,0.4688281125892626,-2.1301576798536943,0.09778923410237132,0.0,-0.16053639222001514,-1.2521511726711119,78.62447938167945,Уральский,22260.35586778311,9960.22962475967,17736.989999999998,181615.97,0.0,10955319.374620182,8351288.846417952,3034340.7618345823
2017,0.4988437266489174,0.3582599265884751,-13.801718762809209,0.0,0.2712070757667479,-0.4480180559455932,0.8025425677380333,-2.194289531431468,0.305514347583674,0.0,-0.238814524622999,-1.7539436882233033,83.52101403489678,Уральский,23062.62722294108,11504.646910206702,17480.0,173990.99,0.0,11339963.716819258,8584489.0,3075478.3989395727
2018,0.5196400018602267,0.382618837972376,-13.71537802304755,0.0,0.2818054158696247,-0.3019170078123978,0.9375591848998172,-1.8866579715536722,0.32101400595863827,0.0,-0.09496136768336348,-0.5481749814655857,78.0553216451374,Уральский,24528.48781350662,12745.983453039127,16778.98,176370.97,0.0,11635989.159891834,8570108.0,3279084.764257764
2019,0.5800950844317613,0.4029330368303691,-13.271289849833636,0.0,0.290370639918935,-0.3364812300894533,1.3300545070720322,-1.6301075623887382,0.4007355255121958,0.0,0.02129594312459294,-0.833432740582389,79.97214359830029,Уральский,25264.72229198177,14655.941211112166,15831.99,172962.97,0.0,11839917.730526377,8532347.0,3437964.488000489
2020,0.5726751022204121,0.4190282957895156,-15.601246634223784,0.0,0.2838388622319065,-0.1677878265269736,1.2818814141793118,-1.4268386419429844,-0.017532076620567022,0.0,-0.06736103821268954,0.5587901739763839,71.01683197353924,Уральский,26145.249022952325,14972.73315679735,14567.0,207022.98,0.0,12335936.0,8356042.0,3501418.038805616
2021,0.6485998700269927,0.4222946195005213,-16.733528489137427,0.0,0.2935444355363333,-0.2687619112078319,1.7748112876243276,-1.3855878552207745,-0.2207962828779922,0.0,0.064374436040667,-0.2745467052408418,76.63092874993978,Уральский,26563.573007319563,17229.13,13065.0,218342.97,0.0,12267464.697194992,8527331.0,3601046.0
2022,0.7420776833752118,0.4253768402174777,-12.830548181008506,0.0,0.297881209289958,-0.3009369561777033,2.3817016085936165,-1.3466621268866412,0.47985628956007115,0.0,0.12323823823385417,-0.540086637081882,83.3291650154421,Уральский,27228.32184913397,20205.53,13318.98,168281.97999999998,0.0,12077660.113491705,8457696.0,3597708.0
2023,0.7134894200552905,0.407845130199944,-11.995179226424373,0.0,0.2900641811101966,-0.2827064257147993,2.1960967074867574,-1.5680721568760587,0.6298194871056056,0.0,0.017136323157593097,-0.389630473894587,83.73129007058569,Уральский,30060.067321443905,21447.54,13535.0,160388.97,0.0,12242749.12679029,8707185.0,3551183.0
2024,0.6451079747335359,0.4049320716128397,-11.157408693204347,0.0,0.2893606567195069,0.0067381851553984,1.752140694683275,-1.6048615167551947,0.7802138096162459,0.0,0.007587261360899284,1.99914947386304,72.77976268022944,Уральский,33246.43445751695,21447.54,13058.0,149987.46554848074,0.0,12272515.0,8769824.0,3551183.0
2025,0.7604580767946624,0.3925354849503504,-12.09642617873796,0.0,0.2850135151209557,-0.0308481982915371,2.5010334849215154,-1.7614194692859593,0.6116439053732866,0.0,-0.05141726543716606,1.68894988570407,79.63666466806941,Уральский,33911.36314666729,25788.17,11130.99,160489.34679675094,0.0,12347312.717807513,8965179.289319837,3519151.0
2026,0.7102953450267239,0.4095098629990599,-12.581280446958916,0.023713947127978807,0.27694613773167687,-0.17691630061002933,2.175359666793842,-1.5470480503509116,0.5246041656187591,0.011580878839135717,-0.1609172149015339,0.48345308002369103,80.70627790220368,Уральский,,,,,,,,
2027,0.7260959271218098,0.41130704123685025,-12.385900940907106,0.02545965415859741,0.27588142973569907,-0.16913123316638967,2.2779425150197308,-1.5243512747866608,0.5596781713040464,0.012433407585240945,-0.17536868607093947,0.5477030688052993,81.10312430592991,Уральский,,,,,,,,
2028,0.7407979979741429,0.41307499725399155,-12.194212298628365,0.027182608396825625,0.27480545636116105,-0.1615197281489672,2.3733934480154333,-1.5020235500876018,0.5940896030092057,0.013274824839425275,-0.18997306422901283,0.610520650736473,81.45833909777858,Уральский,,,,,,,,
2029,0.7544931114028574,0.4148188333085858,-12.00602917834348,0.0288876496602255,0.27371512921259566,-0.15407116652177927,2.462306864865504,-1.480000439235426,0.6278717327940816,0.014107494161853836,-0.20477226871722765,0.6719934644854316,81.77637880551168,Уральский,,,,,,,,
2030,0.767162572233531,0.4165293966101986,-11.822672198556505,0.030565673737166454,0.2726163122515415,-0.14683455341037477,2.5445613900263866,-1.4583975338981767,0.6607874867615429,0.014926969444451469,-0.2196867069417148,0.731717071838948,82.0588908638848,Уральский,,,,,,,,
2031,0.7789010643977373,0.4182118651121607,-11.64388065562144,0.03222158291680466,0.271505947982815,-0.1397963731916234,2.6207717443560576,-1.437149441093589,0.6928836657319357,0.0157356447558414,-0.23475787882889687,0.7898030169346655,82.30992021116595,Уральский,,,,,,,,
2032,0.7897637517886816,0.41986661123773006,-11.469880525058032,0.03385559049249243,0.270383942193013,-0.13296253511203443,2.691296070943815,-1.4162514574444887,0.7241197031851337,0.016533624259386107,-0.24998706315406877,0.8462025308923306,82.53235073688795,Уральский,,,,,,,,
2033,0.7998310774449858,0.42149842705670193,-11.300408425387491,0.03547229775664862,0.2692470781857552,-0.12631993090266208,2.7566566338412057,-1.3956430633372152,0.7545428806588548,0.017323155029759348,-0.26541792070983666,0.901023795964545,82.72934192081753,Уральский,,,,,,,,
2034,0.8091006468318683,0.42309876521202305,-11.13655038023038,0.03706308450111506,0.26810147365162984,-0.11990849239398099,2.8168378868995756,-1.3754322043503573,0.7839582381011886,0.018100027325507747,-0.28096741499277283,0.9539372556408999,82.90226126323422,Уральский,,,,,,,,
2035,0.8176517649105256,0.42467248836586524,-10.977963573608866,0.03863261145320007,0.2669439439591954,-0.11371232537336701,2.8723547053778873,-1.3555574693508186,0.8124273169183885,0.018866517246766322,-0.2966787715723621,1.0050740845053263,83.05391773902406,Уральский,,,,,,,,
2036,0.8255331158806584,0.426219961285508,-10.824743720787257,0.04018109252902358,0.2657743944605462,-0.10773294495946956,2.923523163952305,-1.336014251649679,0.8399329345625388,0.019622729261030647,-0.3125532751214784,1.0544217783172467,83.18636015858891,Уральский,,,,,,,,
2037,0.8328102876524858,0.42774568004822244,-10.676559019948414,0.04171289852130533,0.2645894762802852,-0.10195540890447707,2.970769082038782,-1.316745769757714,0.8665346552072618,0.020370797876767203,-0.3286363805220539,1.1021036551161274,83.30175677916095,Уральский,,,,,,,,
2038,0.8394878626355359,0.4292416685048852,-10.534256286908958,0.04321987314612774,0.2633955694068404,-0.09641092706140886,3.014122210226146,-1.297852755401313,0.8920804607449945,0.021106739913305254,-0.34484149105538575,1.1478621406778682,83.40119549547524,Уральский,,,,,,,,
2039,0.8456284775095518,0.4307124884867277,-10.397433301540813,0.04470644366435583,0.2621893582131256,-0.09108221734132549,3.0539892075205506,-1.2792775966767451,0.9166425566559534,0.021832717455741397,-0.3612136103181652,1.1918398636988186,83.48658123997959,Уральский,,,,,,,,
2040,0.8512717110717284,0.4321584954273694,-10.266075275512705,0.04617282337284068,0.2609707479076482,-0.08596731463661555,3.090627033173318,-1.261015804770982,0.9402235977017643,0.022548834669146756,-0.3777540249321969,1.2340530421684694,83.5593450119377,Уральский,,,,,,,,
2041,0.8564684131191059,0.4335839035774658,-10.139806921462721,0.04762316073520578,0.259736253574923,-0.08105041151229009,3.1243658216681474,-1.2430141574163107,0.9628909544645899,0.02325711748595396,-0.3945100362757467,1.2746321344968554,83.6209471527593,Уральский,,,,,,,,
2042,0.8612252193627116,0.4349812748630102,-10.01925959236724,0.049049743464050666,0.2584925261240125,-0.07635508584276635,3.1552486543379334,-1.225366590925118,0.984531288148922,0.02395379955442597,-0.41139137037611184,1.3133825530098464,83.67224577622305,Уральский,,,,,,,,
2043,0.865589656382238,0.436354884716631,-9.904003671388589,0.05045677360494216,0.25723611508716426,-0.07186378070723243,3.183584090189045,-1.208019110355352,1.0052217224189128,0.0246409329741278,-0.4284448610463502,1.3504491945851342,83.71451130450873,Уральский,,,,,,,,
2044,0.8695922745260815,0.4377050778887903,-9.793945384209069,0.05184446274090515,0.2559669258491648,-0.0675721796460339,3.2095704726580667,-1.1909673618128351,1.0249790913889412,0.02531862107317106,-0.44567179251559735,1.3858676828684202,83.74873503631575,Уральский,,,,,,,,
2045,0.8732711632476621,0.4390358008420423,-9.688695763037478,0.05321674526534559,0.254681333624976,-0.06346459138541838,3.233455091661009,-1.1741615049573166,1.0438732215151982,0.025988785241238113,-0.4631213646364623,1.4197675175936322,83.77588564786467,Уральский,,,,,,,,
2046,0.8766327578783838,0.440340121636958,-9.588708909884666,0.0545663332069346,0.2533862688952575,-0.059558368666612516,3.2552797275968923,-1.1576890840680087,1.0618225936208159,0.026647866344436687,-0.4806995087611839,1.4520054869726624,83.79663968169423,Уральский,,,,,,,,
2047,0.8797121372703035,0.4416220436107672,-9.493559023389196,0.055897211743688224,0.2520781425351155,-0.0558366525481791,3.2752721245155776,-1.1414995405276858,1.0789036464258712,0.027297810573483454,-0.49845494072088303,1.4827207274749186,83.81183007378478,Уральский,,,,,,,,
